id,issues,query
q11599,bad_rationales_count,What are the common clinical signs and diagnostic tests for canine heartworm disease?
q11601,bad_rationales_count,What are the common clinical signs and diagnostic tests for canine Lyme disease?
q11622,bad_rationales_count,Describe the clinical signs and diagnostic tests for feline hyperthyroidism.
q11623,bad_rationales_count,What are the key differences between canine and feline dental disease?
q11624,bad_rationales_count,What are the common causes of equine laminitis?
q11625,bad_rationales_count,What are the diagnostic tests for equine colic?
q11626,bad_rationales_count,What are the treatment options for canine hip dysplasia?
q11627,bad_rationales_count,What are the common causes of feline urinary tract obstruction?
q11628,bad_rationales_count,What are the diagnostic tests for feline infectious peritonitis?
q11629,bad_rationales_count,What are the treatment options for equine laminitis?
q11630,bad_rationales_count,What are the common causes of canine gastrointestinal parasites?
q11631,bad_rationales_count,What are the diagnostic tests for canine heartworm disease?
q11632,bad_rationales_count,What are the treatment options for feline diabetes mellitus?
q11633,bad_rationales_count,What are the common causes of equine laminitis in foals?
q11634,bad_rationales_count,What are the diagnostic tests for equine grass sickness?
q11635,bad_rationales_count,What are the treatment options for canine pyometra?
q11636,bad_rationales_count,What are the common causes of feline upper respiratory infections?
q11647,bad_rationales_count,Describe the clinical signs and diagnostic approach for a dog with acute abdomen.
q11648,bad_rationales_count,What are the common causes of feline lower urinary tract disease (FLUTD) and how is it diagnosed?
q11649,bad_rationales_count,Describe the clinical signs and treatment options for a rabbit with gastrointestinal stasis.
q11650,bad_rationales_count,What are the common causes and diagnostic approaches for a horse with laminitis?
q11651,bad_rationales_count,Describe the clinical signs and treatment options for a guinea pig with dental disease.
q11652,bad_rationales_count,What are the common causes of feline hyperthyroidism and how is it diagnosed?
q11653,bad_rationales_count,Describe the clinical signs and treatment options for a bird with feather picking.
q11654,bad_rationales_count,What are the common causes of canine hip dysplasia and how is it diagnosed?
q11655,bad_rationales_count,Describe the clinical signs and treatment options for a ferret with adrenal disease.
q11656,bad_rationales_count,What are the common causes of feline diabetes mellitus and how is it diagnosed?
q11657,bad_rationales_count,Describe the clinical signs and treatment options for a rabbit with dental malocclusion.
q11658,bad_rationales_count,What are the common causes of canine pancreatitis and how is it diagnosed?
q11659,bad_rationales_count,Describe the clinical signs and treatment options for a horse with colic.
q11660,bad_rationales_count,Describe the clinical presentation and diagnostic approach for a dog with acute pancreatitis.
q11661,bad_rationales_count,What are common causes of feline lower urinary tract disease (FLUTD) and how can it be diagnosed?
q11662,bad_rationales_count,Describe the clinical signs and treatment options for a rabbit with gastrointestinal stasis.
q11663,bad_rationales_count,What are the key differences between feline leukemia virus (FeLV) and feline immunodeficiency virus (FIV)?
q11664,bad_rationales_count,Describe the clinical signs and treatment options for a horse with colic.
q11665,bad_rationales_count,What are the common causes and diagnostic approaches for canine pyometra?
q11666,bad_rationales_count,Describe the clinical signs and treatment options for a bird with avian pneumonia.
q11667,bad_rationales_count,What are the key differences between canine distemper virus (CDV) and canine parvovirus (CPV)?
q11668,bad_rationales_count,Describe the clinical signs and treatment options for a guinea pig with dental malocclusion.
q11669,bad_rationales_count,What are the common causes and diagnostic approaches for feline hyperthyroidism?
q11670,bad_rationales_count,Describe the clinical signs and treatment options for a reptile with metabolic bone disease.
q11673,name_like,What are the risk factors for hemangiosarcoma in dogs?
q11677,name_like,What are the risk factors for canine hemangiosarcoma?
q11692,bad_rationales_count,Describe the clinical presentation and diagnostic approach for a dog with vestibular syndrome.
q11693,bad_rationales_count,What are the common causes and diagnostic tests for feline hyperthyroidism?
q11694,bad_rationales_count,"Explain the clinical signs, diagnostic tests, and treatment options for canine intervertebral disc disease."
q11695,bad_rationales_count,"Describe the clinical signs, diagnostic approach, and treatment for a rabbit with gastrointestinal stasis."
q11696,bad_rationales_count,What are the common causes and diagnostic tests for feline idiopathic cystitis?
q11697,bad_rationales_count,"Explain the clinical signs, diagnostic approach, and treatment for a guinea pig with dental disease."
q11698,bad_rationales_count,"Describe the clinical signs, diagnostic approach, and treatment for a bird with feather picking."
q11699,bad_rationales_count,What are the common causes and diagnostic tests for canine epilepsy?
q11700,bad_rationales_count,"Explain the clinical signs, diagnostic approach, and treatment for a ferret with pancreatitis."
q11701,bad_rationales_count,"Describe the clinical signs, diagnostic approach, and treatment for a horse with laminitis."
q11702,bad_rationales_count,What are the common causes and diagnostic tests for feline diabetes mellitus?
q11703,bad_rationales_count,"Explain the clinical signs, diagnostic approach, and treatment for a rat with respiratory infection."
q11704,bad_rationales_count,What are the common causes and diagnostic tests for canine hip dysplasia?
q11705,bad_rationales_count,"Describe the clinical signs, diagnostic approach, and treatment for a hamster with tumors."
q11706,bad_rationales_count,What are the common causes and diagnostic tests for feline hyperadrenocorticism (Cushing's disease)?
q11707,bad_rationales_count,"Explain the clinical signs, diagnostic approach, and treatment for a chinchilla with dental disease."
q11708,bad_rationales_count,What are the common causes and diagnostic tests for canine immune-mediated hemolytic anemia?
q11709,bad_rationales_count,"Describe the clinical signs, diagnostic approach, and treatment for a rabbit with enterotoxemia."
q11710,bad_rationales_count,What are the common causes and diagnostic tests for feline urinary tract obstruction?
q11722,bad_rationales_count,Describe the clinical presentation and diagnostic approach for canine glaucoma.
q11723,bad_rationales_count,What are common feline ocular diseases and their clinical signs?
q11724,bad_rationales_count,Explain the pathophysiology of canine lens luxation.
q11725,bad_rationales_count,What are the diagnostic tests for feline hypertensive retinopathy?
q11726,bad_rationales_count,Describe the management options for canine keratoconjunctivitis sicca.
q11727,bad_rationales_count,What are the risk factors for feline corneal ulcers?
q11728,bad_rationales_count,Explain the pathophysiology of feline lens luxation.
q11729,bad_rationales_count,What are the diagnostic tests for canine hypertensive retinopathy?
q11730,bad_rationales_count,Describe the management options for feline keratoconjunctivitis sicca.
q11731,bad_rationales_count,What are the risk factors for canine corneal ulcers?
